"userId","teamId","setName","setId","questionName","questionId","answerText","answerId","score_unincentivized","score_rs","rank_unincentivized","rank_rs","group"
"CnvfBZOK8T",336,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0151136378100482,-0.00501254182354429,61,14,"supers"
"KaUKvu4Ak5",340,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0099493308536681,-0.0201006717070029,37,61,"supers"
"JeAERAbOPF",337,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0408219945202552,-0.0304592074847086,80,80,"non-domain experts"
"diiQ4M9J5s",341,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0304592074847086,-0.0202027073175195,73,72,"non-domain experts"
"PLUtBt5R4w",336,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0943106794712413,-0.083381608939051,120,120,"supers"
"ZAMTP8Va3i",340,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0335567835288428,-0.0232686269393543,79,79,"non-domain experts"
"dyDDKFNjSw",340,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0408219945202552,-0.0304592074847086,80,80,"non-domain experts"
"VjuG2FZBBg",336,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.342490308946776,-0.328504066972036,144,144,"non-domain experts"
"Y6OZhyI1uF",340,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0408219945202552,-0.0304592074847086,80,80,"domain experts"
"O5lOrHU9mM",336,"1. Genetically Engineered Pathogen Risk",335,"2050 (Other Superforecasters' Beliefs)",2287,"Probability",5943,-0.0943106794712413,-0.083381608939051,120,120,"non-domain experts"
